id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total
432066,2022,-2.362.379.955.857.400,-46.684.980.412.620.100,5,kilometer,270,"25343,58",13,15,20,18,66
432067,2022,-23.625.266.215.063.600,-4.668.525.920.632.780,5,kilometer,295,"28787,11",10,13,25,21,69
432068,2022,-23.621.393.103.850.700,-4.668.135.131.001.920,5,kilometer,211,"27360,05",9,9,16,13,47
432069,2022,-23.622.477.472.045.900,-4.668.238.555.622.240,5,kilometer,247,"10948,8",0,4,5,10,19
432070,2022,-2.361.994.602.480.490,-4.667.990.584.667.320,5,kilometer,263,"17859,75",9,14,10,12,45
432071,2022,-2.362.102.039.599.680,-4.667.936.722.003.170,5,kilometer,234,"28223,41",19,27,12,9,67
432072,2022,-23.619.943.860.730.000,-4.667.361.863.200.340,5,kilometer,200,"9852,42",15,4,7,11,37
432073,2022,-23.619.738.496.472.900,-46.674.102.710.177.300,5,kilometer,129,"6302,06",,,0,0,0
432074,2022,-23.614.542.694.001.800,-4.667.330.278.514.610,5,kilometer,267,"19094,06",15,30,13,7,65
432075,2022,-2.361.481.099.516.340,-4.667.340.942.593.730,5,kilometer,348,"23978,26",29,17,21,16,83
432076,2022,-2.361.530.198.127.950,-4.667.430.966.575.500,5,kilometer,170,"14915,2",7,9,4,,20
432077,2022,-23.615.638.663.377.300,-4.667.380.434.707.990,5,kilometer,119,"8193,33",0,0,,,0
432078,2022,-2.361.729.318.556.540,-4.668.032.482.226.770,5,kilometer,202,"16029,84",4,9,11,9,33
432079,2022,-23.617.560.853.096.200,-46.680.589.338.521.100,5,kilometer,153,"11731,64",,7,,6,13
432080,2022,-2.362.858.043.752.960,-4.667.805.621.857.840,5,kilometer,356,"9706,97",14,11,18,22,65
432081,2022,-23.629.420.756.243.300,-46.675.840.383.566.900,5,kilometer,280,"12730,77",8,14,16,19,57
432082,2022,-23.623.055.217.779.100,-4.667.785.643.489.380,5,kilometer,201,"21540,79",16,14,13,9,52
432083,2022,-23.622.898.781.081.200,-4.667.655.850.599.550,5,kilometer,336,"39652,59",27,36,29,12,104
432084,2022,-2.363.351.839.184.360,-46.677.355.240.513.400,5,kilometer,393,"18251,29",14,10,25,31,80
432085,2022,-23.631.027.947.104.700,-46.679.408.079.372.300,5,kilometer,324,"17389,53",9,17,22,23,71
432086,2022,-2.363.888.893.706.260,-46.673.910.392.759.000,5,kilometer,176,"6554,67",,7,7,4,18
432087,2022,-23.640.030.150.920.800,-4.667.557.994.963.260,5,kilometer,297,"7556,32",7,5,12,15,39
432088,2022,-23.621.513.871.643.200,-4.668.315.157.462.880,5,kilometer,343,"19381,65",7,18,17,12,54
432089,2022,-23.619.931.637.367.200,-466.817.634.405.953,5,kilometer,257,"14179,61",9,7,13,12,41
432090,2022,-23.618.981.926.218.900,-4.668.160.857.471.900,5,kilometer,240,"15162,68",4,9,8,11,32
432091,2022,-2.361.862.754.220.010,-4.667.404.143.139.660,5,kilometer,200,"21059,28",10,11,,5,26
432092,2022,-2.361.941.724.423.820,-4.667.479.013.083.060,5,kilometer,363,"9619,41",16,10,14,22,62
432095,2022,-2.363.096.846.133.800,-46.670.842.668.908.300,5,kilometer,339,"1584,83",35,39,37,27,138
432096,2022,-2.363.023.149.682.360,-4.667.077.746.636.250,5,kilometer,205,"6068,03",9,13,12,15,49
432097,2022,-23.628.103.174.785.500,-4.667.390.094.451.430,5,kilometer,381,"14367,62",23,24,15,11,73
432098,2022,-2.362.994.991.292.800,-46.672.873.145.475.100,5,kilometer,195,"5747,68",4,11,12,20,47
432101,2022,-23.622.119.208.472.600,-466.761.666.298.457,5,kilometer,276,"28724,72",24,24,23,20,91
432102,2022,-2.362.245.865.779.290,-46.675.880.289.107.300,5,kilometer,282,"29301,21",15,28,29,11,83
432103,2022,-23.621.308.359.199.100,-46.677.667.397.432.800,5,kilometer,165,"18520,58",,4,3,,7
432104,2022,-2.362.101.907.761.270,-4.667.739.497.854.850,5,kilometer,221,"15819,94",,4,7,7,18
432105,2022,-23.620.570.827.619.800,-4.667.480.647.842.260,5,kilometer,201,"10639,25",3,,4,5,12
432106,2022,-23.620.750.885.155.200,-4.667.428.459.243.090,5,kilometer,213,"10893,2",6,5,4,3,18
432109,2022,-2.362.042.495.890.870,-46.677.272.585.887.000,5,kilometer,320,"10948,35",7,8,7,4,26
432110,2022,-23.644.194.929.385.700,-4.667.146.245.492.310,5,kilometer,110,"8432,55",,3,3,4,10
432111,2022,-23.643.708.099.768.000,-46.671.885.046.715.100,5,kilometer,115,"8681,52",,8,5,3,16
432112,2022,-2.364.323.365.005.010,-4.667.011.672.773.710,5,kilometer,205,"18772,12",12,13,8,14,47
432113,2022,-2.364.208.446.790.720,-4.667.046.500.222.830,5,kilometer,261,"39691,29",11,7,8,12,38
432116,2022,-2.363.294.234.196.820,-4.666.805.668.305.880,5,kilometer,288,"9799,22",9,17,11,16,53
432121,2022,-2.363.992.445.033.010,-4.667.283.241.708.620,5,kilometer,199,"7823,17",5,4,4,4,17
432125,2022,-23.622.045.139.794.800,-466.776.124.604.398,5,kilometer,203,"16522,84",6,5,5,3,19
432126,2022,-23.622.377.448.829.800,-46.677.199.477.352.100,5,kilometer,363,"18556,42",21,5,7,3,36
432130,2022,-2.362.930.626.209.930,-46.672.393.929.384.100,5,kilometer,62,"1620,76",,0,,,0
432131,2022,-23.629.893.793.830.700,-4.667.205.969.873.150,5,kilometer,597,"1539,75",69,90,75,67,301
432132,2022,-23.618.912.940.608.900,-4.668.175.546.404.400,5,kilometer,182,"15732,43",0,,6,7,13
432134,2022,-2.363.752.269.310.880,-4.666.594.800.959.610,5,kilometer,334,"6585,52",7,12,7,3,29
432135,2022,-2.363.439.935.329.940,-466.702.624.764.714,5,kilometer,57,"5564,18",4,,5,0,9
432138,2022,-23.616.213.397.911.000,-4.667.025.968.977.140,5,kilometer,215,"8499,91",14,3,7,9,33
432141,2022,-236.311.528.879.732,-4.666.937.205.683.680,5,kilometer,NULL,NULL,,,,,0
432143,2022,-2.363.088.133.989.800,-46.669.868.795.619.200,5,kilometer,845,"1925,14",66,76,91,79,312
432145,2022,-2.363.240.757.229.270,-4.666.954.722.097.910,5,kilometer,NULL,NULL,,,,,0
432177,2022,-2.366.806.153.337.050,-4.669.135.952.869.240,5,kilometer,546,"5173,66",15,23,43,44,125
432183,2022,-23.669.322.013.060.800,-4.669.945.121.442.390,5,kilometer,18,"4716,67",0,,,,0
432184,2022,-2.366.434.953.886.090,-4.669.007.122.395.220,5,kilometer,528,"8524,95",12,23,25,20,80
432185,2022,-23.664.244.708.559.700,-4.668.899.300.724.140,5,kilometer,386,"6576,83",15,16,14,21,66
432186,2022,-2.366.464.550.979.050,-466.888.849.317.773,5,kilometer,586,"8470,03",15,21,30,27,93
432187,2022,-23.657.535.362.043.200,-4.668.063.786.096.850,5,kilometer,517,"10300,28",18,21,23,28,90
432188,2022,-2.366.294.356.224.650,-4.668.407.727.810.100,5,kilometer,528,"7725,2",14,13,15,25,67
432189,2022,-2.366.085.472.726.790,-4.668.517.664.070.350,5,kilometer,639,"9898,92",25,30,36,46,137
432190,2022,-23.661.365.664.238.300,-466.860.030.996.216,5,kilometer,291,"5819,76",11,8,9,14,42
432191,2022,-23.657.845.280.505.100,-4.668.329.367.100.680,5,kilometer,221,"11613,03",6,15,13,6,40
432194,2022,-23.659.840.760.043.600,-46.689.905.086.894.200,5,kilometer,393,"6982,95",12,28,20,21,81
432195,2022,-236.604.572.447.653,-4.669.038.046.993.740,5,kilometer,346,"9825,38",13,21,19,20,73
432196,2022,-23.659.578.100.725.700,-4.669.314.864.926.660,5,kilometer,552,"12750,43",21,43,41,36,141
432197,2022,-23.660.227.689.752.000,-46.694.449.742.877.600,5,kilometer,502,"6152,7",17,27,8,16,68
432198,2022,-23.658.147.164.548.100,-4.669.198.433.273.460,5,kilometer,233,"9243,9",5,10,6,9,30
432199,2022,-23.658.795.757.328.700,-4.669.093.883.095.480,5,kilometer,593,"12434,1",19,29,31,30,109
432200,2022,-23.659.606.281.237.500,-4.669.102.130.566.720,5,kilometer,327,"10166,91",11,16,20,22,69
432201,2022,-23.657.988.648.609.400,-46.696.412.236.769.800,5,kilometer,341,"9374,01",7,12,21,14,54
432202,2022,-2.365.553.681.543.880,-4.669.108.680.029.120,5,kilometer,137,"8509,61",8,6,3,4,21
432203,2022,-23.653.949.980.903.200,-46.681.964.177.382.200,5,kilometer,380,"14813,32",11,20,20,16,67
432219,2022,-2.365.839.612.967.830,-46.695.289.426.902.900,5,kilometer,699,"13037,16",18,46,68,57,189
432220,2022,-23.663.648.605.580.300,-4.669.207.653.790.160,5,kilometer,504,"8421,37",19,32,51,36,138
432221,2022,-23.666.619.105.551.900,-46.690.615.528.041.900,5,kilometer,418,"6358,49",9,12,16,16,53
432222,2022,-23.663.968.366.898.100,-4.668.443.154.212.260,5,kilometer,765,"13565,81",31,47,52,43,173
432224,2022,-23.655.638.075.367.800,-46.690.163.526.478.800,5,kilometer,507,"22584,36",23,34,21,26,104
432225,2022,-23.664.041.360.404.200,-4.668.664.129.065.470,5,kilometer,689,"9162,4",22,34,51,41,148
432226,2022,-23.656.215.181.795.400,-4.669.266.979.800.770,5,kilometer,393,"10948,55",9,9,6,15,39
432229,2022,-2.365.715.482.462.420,-46.691.063.134.258.700,5,kilometer,718,"21732,02",20,41,65,47,173
432235,2022,-23.658.719.610.401.700,-46.689.917.788.234.000,5,kilometer,528,"7419,02",19,26,30,29,104
432236,2022,-23.658.298.593.318.400,-4.669.298.448.924.950,5,kilometer,555,"11373,43",14,23,28,19,84
432237,2022,-23.655.933.286.554.200,-4.668.912.691.735.920,5,kilometer,760,"26243,9",15,63,74,62,214
432238,2022,-23.659.780.624.833.100,-4.668.924.329.662.190,5,kilometer,609,"10087,58",22,31,36,44,133
432239,2022,-2.366.079.422.140.410,-4.669.380.128.526.570,5,kilometer,348,"9248,3",12,12,13,10,47
432243,2022,-236.575.843.356.517,-4.669.319.960.423.730,5,kilometer,290,"12106,07",10,10,25,13,58
432244,2022,-236.692.326.455.948,-4.670.258.497.115.570,5,kilometer,767,"17668,93",45,54,59,48,206
432251,2022,-23.656.968.339.771,-46.680.910.752.529.100,5,kilometer,347,"9909,36",9,5,7,13,34
432252,2022,-2.365.330.117.128.100,-4.668.648.410.216.940,5,kilometer,429,"14526,15",11,15,22,35,83
432254,2022,-23.665.100.479.464.100,-46.695.524.010.303.900,5,kilometer,64,"6472,26",0,,,0,0
432255,2022,-23.666.446.469.685.900,-4.669.544.066.184.030,5,kilometer,446,"18022,96",17,33,39,27,116
432256,2022,-236.654.593.552.798,-4.669.662.904.357.160,5,kilometer,429,"18454,37",12,31,33,32,108
432257,2022,-23.661.720.631.893.500,-46.685.264.893.175.700,5,kilometer,352,"5144,6",11,14,11,15,51
432292,2022,-2.366.950.858.237.360,-4.669.155.242.840.990,5,kilometer,518,"10048,49",45,32,33,15,125
432293,2022,-2.366.923.559.106.910,-46.689.941.372.814.300,5,kilometer,362,"9190,2",21,25,26,13,85
432294,2022,-2.367.022.736.822.600,-4.669.300.283.320.270,5,kilometer,603,"4806,13",24,30,29,35,118
432303,2022,-23.664.465.890.987.600,-46.707.494.133.594.100,5,kilometer,654,"13315,25",60,61,35,30,186
432304,2022,-23.670.456.237.601.100,-46.701.514.470.002.700,5,kilometer,660,"17575,33",26,53,47,48,174
432305,2022,-23.670.179.688.572.700,-4.669.544.812.595.080,5,kilometer,707,"8568,82",35,52,46,41,174
432306,2022,-23.666.574.545.177.000,-46.686.166.580.508.000,5,kilometer,NULL,NULL,,,,,0
432310,2022,-2.366.187.025.486.350,-466.935.377.712.774,5,kilometer,119,"4993,45",,6,6,,12
432311,2022,-23.664.242.971.149.700,-4.669.359.056.186.020,5,kilometer,511,"10216,64",23,24,29,35,111
432312,2022,-23.664.181.715.507.400,-4.669.156.292.688.780,5,kilometer,545,"14377,71",34,47,42,32,155
432313,2022,-2.366.579.483.878.800,-46.692.074.174.545.400,5,kilometer,452,"4272,59",16,20,22,17,75
432314,2022,-23.663.796.190.208.500,-4.668.905.567.928.910,5,kilometer,347,"8129,43",8,14,9,18,49
432316,2022,-23.664.364.246.756.300,-4.668.241.261.317.260,5,kilometer,454,"10376,77",17,25,34,28,104
432321,2022,-23.659.739.718.036.500,-4.668.009.993.955.130,5,kilometer,664,"20302,3",35,48,61,59,203
432322,2022,-2.366.024.933.720.240,-4.668.147.791.204.490,5,kilometer,739,"27906,45",28,63,82,57,230
432323,2022,-2.365.926.642.625.790,-4.668.173.040.526.280,5,kilometer,528,"23468,55",28,42,50,50,170
432324,2022,-23.657.552.065.410.000,-4.668.137.858.167.140,5,kilometer,274,"5608,52",11,12,9,14,46
432325,2022,-23.662.352.390.277.600,-46.681.866.123.431.500,5,kilometer,304,"6807,87",6,9,22,14,51
432326,2022,-23.661.791.386.242.000,-466.844.364.732.758,5,kilometer,527,"6375,1",23,34,41,26,124
432327,2022,-2.366.204.647.687.300,-4.668.409.600.590.460,5,kilometer,282,"5912,06",10,14,19,14,57
432328,2022,-23.664.537.845.082.900,-4.669.444.855.624.790,5,kilometer,502,"6270,37",17,14,26,20,77
432329,2022,-23.663.741.628.642.700,-4.669.538.231.135.370,5,kilometer,526,"5658,39",16,22,22,33,93
432337,2022,-23.662.076.106.892.700,-4.669.161.529.757.960,5,kilometer,336,"10131,44",8,14,24,17,63
432338,2022,-23.661.791.213.489.100,-4.669.148.511.744.140,5,kilometer,321,"8851,37",5,12,13,16,46
432339,2022,-23.654.894.297.821.700,-4.668.860.469.373.420,5,kilometer,49,"12366,8",3,4,5,,12
432340,2022,-2.365.767.076.053.980,-4.668.991.893.134.060,5,kilometer,472,"7619,73",25,27,23,13,88
432341,2022,-23.660.439.253.930.400,-4.669.133.236.772.940,5,kilometer,349,"14828,34",13,18,21,12,64
432342,2022,-23.660.158.953.396.100,-4.668.446.477.119.760,5,kilometer,447,"9479,51",12,17,32,28,89
432343,2022,-23.659.570.527.168.000,-4.668.346.452.201.550,5,kilometer,357,"13762,02",12,17,33,17,79
432344,2022,-23.660.519.539.584.700,-46.700.780.854.129.700,5,kilometer,391,"7252,17",13,14,21,20,68
432345,2022,-23.660.388.580.787.200,-4.669.860.391.697.020,5,kilometer,413,"9023,29",7,10,21,21,59
432351,2022,-23.659.825.572.225.000,-4.669.580.200.798.550,5,kilometer,283,"7669,53",8,6,7,9,30
432352,2022,-23.659.977.146.402.600,-4.669.533.034.831.050,5,kilometer,284,"13062,51",10,7,5,13,35
432365,2022,-23.664.467.004.329.200,-46.692.383.707.968.200,5,kilometer,582,"13808,11",27,50,60,31,168
432366,2022,-23.662.780.189.283.000,-4.668.757.270.375.610,5,kilometer,258,"3059,75",7,4,6,9,26
432367,2022,-23.663.206.964.867.200,-4.668.759.944.830.360,5,kilometer,332,"12185,37",21,11,14,21,67
432384,2022,-23.663.868.718.627.400,-46.706.701.509.777.800,5,kilometer,215,"7603,02",6,13,10,10,39
432385,2022,-23.664.952.538.632.300,-46.685.097.057.291.300,5,kilometer,206,"16749,3",5,10,18,18,51
432387,2022,-2.366.405.566.887.770,-4.668.555.167.992.770,5,kilometer,211,"5246,19",6,9,9,9,33
432388,2022,-23.664.688.001.486.600,-4.668.742.246.264.820,5,kilometer,467,"4238,1",9,13,28,26,76
432390,2022,-2.366.309.271.157.910,-4.669.257.698.884.680,5,kilometer,184,"5301,26",4,9,7,6,26
432391,2022,-2.365.833.205.004.780,-4.668.295.934.917.550,5,kilometer,257,"12685,67",15,16,17,18,66
432393,2022,-23.662.165.880.909.700,-4.669.047.379.282.940,5,kilometer,404,"7622,63",8,14,15,21,58
432394,2022,-23.662.960.878.450.100,-4.669.597.286.874.920,5,kilometer,393,"11549,59",13,19,18,16,66
432395,2022,-2.366.142.161.624.860,-46.698.213.113.431.600,5,kilometer,117,"5517,07",7,,0,11,18
432396,2022,-2.365.933.881.943.470,-46.696.738.185.504.300,5,kilometer,14,"3580,8",3,,0,,3
432397,2022,-2.365.858.212.943.770,-46.694.515.841.523.100,5,kilometer,432,"8282,55",24,22,24,14,84
432399,2022,-23.655.987.635.992.900,-4.668.452.507.287.090,5,kilometer,343,"10911,9",15,12,16,19,62
432400,2022,-23.661.720.509.482.300,-4.670.163.145.627.800,5,kilometer,109,"5935,88",3,11,3,4,21
432403,2022,-23.668.577.203.234.900,-467.042.294.039.358,5,kilometer,578,"5055,32",28,17,12,19,76
432404,2022,-23.668.017.270.833.800,-4.670.462.722.215.940,5,kilometer,480,"5058,5",16,17,14,24,71
432405,2022,-23.665.117.453.004.900,-46.689.829.628.835.100,5,kilometer,323,"8182,93",16,16,18,12,62
432406,2022,-236.638.065.910.589,-46.689.694.354.810.500,5,kilometer,286,"6441,23",10,7,14,9,40
432407,2022,-23.664.358.188.269.100,-46.689.625.678.075.600,5,kilometer,80,"5897,53",,3,3,,6
432419,2022,-2.367.072.000.446.540,-4.670.418.812.571.410,5,kilometer,NULL,NULL,,,,,0
432435,2022,-23.668.738.149.448.400,-467.035.414.199.414,5,kilometer,67,"1510,34",,0,,,0
432450,2022,-23.611.380.674.424.500,-4.675.241.174.397.230,5,kilometer,573,"3682,89",20,24,29,42,115
432465,2022,-2.363.943.330.640.070,-4.675.898.652.067.330,5,kilometer,270,"5826,36",16,7,19,17,59
432483,2022,-23.630.547.436.639.200,-4.675.809.097.923.620,5,kilometer,311,"2311,2",17,24,10,24,75
432484,2022,-23.630.592.888.924,-46.754.877.958.982.900,5,kilometer,808,"2771,67",49,53,49,45,196
432486,2022,-23.631.550.200.572.600,-4.675.179.195.445.880,5,kilometer,305,"2390,72",13,14,15,17,59
432487,2022,-2.363.228.107.014.260,-4.675.803.419.555.880,5,kilometer,414,"2205,29",19,27,27,40,113
432488,2022,-23.631.626.357.132.300,-4.675.249.940.691.770,5,kilometer,495,"1841,85",29,34,37,47,147
432489,2022,-23.634.411.974.529.700,-4.675.732.612.243.500,5,kilometer,661,"2007,61",41,50,46,60,197
432492,2022,-2.363.779.634.235.580,-46.757.101.309.290.700,5,kilometer,743,"2466,77",34,31,50,61,176
432514,2022,-2.362.513.324.420.120,-4.675.605.649.553.290,5,kilometer,653,"2522,43",28,41,39,44,152
432515,2022,-23.625.520.712.133.000,-4.675.635.358.640.520,5,kilometer,246,"1733,57",13,14,17,16,60
432516,2022,-2.362.707.518.694.370,-46.753.845.281.759.000,5,kilometer,534,"1536,76",40,51,44,44,179
432517,2022,-2.362.607.727.625.140,-4.675.315.356.053.570,5,kilometer,1165,"1701,74",121,85,65,80,351
432518,2022,-236.307.081.602.307,-46.751.492.413.469.500,5,kilometer,629,"2659,74",30,32,47,37,146
432519,2022,-2.363.459.727.816.010,-4.675.485.739.789.830,5,kilometer,959,"2652,92",51,65,61,68,245
432520,2022,-236.368.140.269.788,-4.675.246.233.255.850,5,kilometer,384,"2338,78",19,17,27,26,89
432521,2022,-2.363.808.185.900.030,-4.675.570.008.408.320,5,kilometer,63,"2372,08",5,3,,3,11
432522,2022,-23.636.673.345.048.500,-46.753.838.230.369.100,5,kilometer,526,"2022,36",36,26,34,36,132
432523,2022,-23.639.201.810.876.100,-4.675.471.444.861.410,5,kilometer,631,"2210,7",33,31,39,42,145
432524,2022,-23.640.342.670.414,-46.753.642.012.157.700,5,kilometer,455,"1720,82",21,38,29,32,120
432525,2022,-2.364.159.049.713.680,-46.750.546.645.685.500,5,kilometer,273,"2070,85",13,14,19,22,68
432526,2022,-2.364.352.384.917.110,-46.753.325.663.076.900,5,kilometer,710,"2297,19",41,37,49,46,173
432527,2022,-2.364.396.157.978.080,-4.675.593.647.614.730,5,kilometer,681,"6186,86",30,36,43,37,146
432528,2022,-236.451.577.487.148,-46.756.613.089.125.500,5,kilometer,721,"5532,24",25,37,50,57,169
432529,2022,-23.644.816.870.391.300,-467.552.162.050.078,5,kilometer,598,"1296,04",43,48,48,50,189
432530,2022,-2.364.246.422.001.330,-4.675.767.650.009.420,5,kilometer,772,"9574,64",39,43,56,54,192
432540,2022,-23.622.506.529.288.700,-4.675.530.657.766.030,5,kilometer,437,"3473,77",11,23,22,29,85
432541,2022,-23.622.052.342.837.800,-46.752.717.323.139.100,5,kilometer,768,"2948,85",39,43,40,47,169
432542,2022,-23.624.337.796.910.200,-4.675.283.233.093.200,5,kilometer,812,"3498,15",45,43,45,55,188
432543,2022,-23.625.594.243.242.000,-4.674.989.513.370.660,5,kilometer,778,"2512,93",60,60,45,56,221
432544,2022,-23.628.389.369.522.500,-4.674.904.520.269.380,5,kilometer,614,"1607,52",43,58,48,47,196
432545,2022,-2.364.407.873.674.330,-4.675.243.556.412.570,5,kilometer,1096,"1376,52",61,93,76,89,319
432554,2022,-23.620.141.747.844.800,-46.752.390.472.750.200,5,kilometer,346,"4816,11",8,24,18,20,70
432555,2022,-23.618.478.432.126.300,-4.675.230.793.866.680,5,kilometer,740,"3493,82",22,32,40,39,133
432556,2022,-23.620.534.872.972.800,-4.675.257.013.942.390,5,kilometer,311,"4702,47",14,13,14,18,59
432557,2022,-23.634.366.964.227.600,-46.747.442.500.694.500,5,kilometer,764,"2972,59",70,42,33,49,194
432558,2022,-23.635.730.318.544.500,-4.674.706.407.332.990,5,kilometer,505,"2377,42",31,33,28,36,128
432559,2022,-2.363.826.562.455.280,-46.748.438.688.420.300,5,kilometer,844,"2898,53",55,36,33,39,163
432560,2022,-23.642.101.683.154.000,-4.674.984.775.136.960,5,kilometer,670,"2167,5",38,33,44,50,165
432563,2022,-23.634.634.082.016.200,-4.674.328.849.004.210,5,kilometer,705,"2386,45",37,61,48,52,198
432575,2022,-2.363.225.224.000.180,-4.675.520.318.581.440,5,kilometer,800,"2458,09",52,51,63,58,224
432576,2022,-23.633.429.800.963.000,-4.675.529.177.322.200,5,kilometer,812,"2323,15",52,54,58,61,225
432577,2022,-23.637.821.761.842.800,-4.675.813.887.977.820,5,kilometer,611,"2097,26",33,41,39,37,150
432580,2022,-2.362.831.629.441.340,-4.675.352.283.142.680,5,kilometer,1050,"2466,47",59,69,75,86,289
432581,2022,-23.624.955.161.668.700,-4.675.228.431.253.800,5,kilometer,816,"1576,07",105,54,53,33,245
432582,2022,-2.363.150.652.518.120,-4.674.998.867.882.460,5,kilometer,542,"2334,44",28,32,38,32,130
432583,2022,-23.637.725.945.701.200,-4.675.164.139.383.310,5,kilometer,410,"4252,03",18,19,25,24,86
432584,2022,-2.363.908.992.491.550,-4.675.131.090.579.620,5,kilometer,185,"2844,07",7,11,11,8,37
432585,2022,-23.642.169.622.584.500,-46.751.926.538.862.500,5,kilometer,903,"2689,11",40,59,59,59,217
432589,2022,-23.626.124.686.574.700,-4.675.103.011.576.660,5,kilometer,760,"2105,29",48,67,52,45,212
432590,2022,-23.619.718.626.287.300,-4.675.292.017.351.400,5,kilometer,314,"4904,14",12,11,18,6,47
432591,2022,-23.636.479.249.025.000,-4.674.303.621.871.300,5,kilometer,640,"3132,13",25,37,37,38,137
432592,2022,-2.363.442.973.398.120,-467.418.244.020.053,5,kilometer,297,"1927,14",13,32,19,16,80
432613,2022,-2.362.992.402.016.940,-46.756.677.882.115.500,5,kilometer,349,"2184,14",22,21,14,28,85
432614,2022,-2.363.165.530.672.660,-4.675.668.472.028.400,5,kilometer,373,"2455,13",19,23,20,27,89
432616,2022,-23.631.419.740.600.800,-46.757.656.664.672.100,5,kilometer,321,"1548,42",14,24,23,24,85
432617,2022,-2.363.283.801.314.600,-4.675.628.406.489.910,5,kilometer,331,"4645,24",13,17,11,29,70
432624,2022,-23.627.453.557.846.800,-4.675.086.434.575.090,5,kilometer,267,"1695,41",19,22,19,23,83
432630,2022,-23.621.026.681.965.700,-46.755.652.191.330.700,5,kilometer,614,"3774,11",24,29,34,32,119
432631,2022,-23.623.435.185.545.900,-4.675.471.942.189.010,5,kilometer,378,"3899,94",19,20,22,18,79
432632,2022,-2.362.877.499.375.620,-46.747.207.972.702.700,5,kilometer,723,"2693,25",29,47,46,52,174
432633,2022,-23.635.983.809.185.400,-46.750.754.568.649.100,5,kilometer,585,"2080,73",36,25,41,31,133
432634,2022,-23.644.706.656.786.500,-4.675.187.061.153.320,5,kilometer,446,"1602,89",32,36,35,48,151
432637,2022,-23.622.348.624.368.300,-4.674.836.817.158.600,5,kilometer,561,"2172,18",28,36,32,29,125
432639,2022,-23.637.645.476.980.300,-4.674.625.497.847.020,5,kilometer,757,"2589,85",77,42,20,15,154
432645,2022,-23.615.403.238.817.700,-4.675.115.672.184.770,5,kilometer,373,"10099,42",7,10,29,16,62
432650,2022,-23.634.664.005.920.800,-4.675.834.243.964.990,5,kilometer,129,"2515,14",3,5,16,8,32
432651,2022,-2.363.138.105.863.330,-4.675.310.272.518.070,5,kilometer,240,"2603,26",7,18,10,15,50
432653,2022,-23.636.951.718.571.100,-4.675.438.673.224.480,5,kilometer,151,"3382,41",8,8,9,17,42
432656,2022,-2.362.490.929.130.780,-4.675.116.839.710.540,5,kilometer,393,"1977,37",20,27,30,32,109
432658,2022,-23.628.528.632.494.100,-467.519.833.220.679,5,kilometer,486,"2460,01",30,37,28,32,127
432669,2022,-23.635.637.574.978.700,-4.675.329.966.394.600,5,kilometer,170,"2431,58",4,16,11,12,43
432670,2022,-23.638.341.757.390.700,-4.675.401.164.569.080,5,kilometer,233,"2314,07",17,13,12,9,51
432671,2022,-236.380.378.907.057,-4.675.505.230.133.860,5,kilometer,235,"1617,9",4,13,19,23,59
432674,2022,-23.635.147.056.230.700,-4.675.147.540.906.350,5,kilometer,348,"2094,93",15,17,25,23,80
432675,2022,-2.362.497.360.086.570,-4.674.785.664.571.180,5,kilometer,252,"1732,41",24,18,20,22,84
432679,2022,-23.637.968.196.461.000,-46.744.409.350.014.800,5,kilometer,373,"1746,55",18,22,25,32,97
432681,2022,-23.634.952.677.289.600,-467.446.943.174.075,5,kilometer,462,"1676,47",26,24,52,37,139
432683,2022,-23.635.666.980.213.700,-4.675.059.712.362.350,5,kilometer,166,"1732,3",8,10,9,10,37
432684,2022,-23.636.399.147.666.700,-4.674.570.947.661.470,5,kilometer,214,"3508,3",11,12,23,11,57
432685,2022,-2.363.621.068.360.010,-4.674.641.561.420.560,5,kilometer,216,"2843,96",12,11,23,11,57
432688,2022,-23.620.501.097.408.700,-4.675.069.644.238.240,5,kilometer,559,"2480,47",36,28,38,38,140
432689,2022,-23.619.562.829.658.500,-4.675.013.973.258.950,5,kilometer,363,"2465,12",11,21,26,24,82
432694,2022,-2.362.985.727.744.060,-4.674.927.971.278.050,5,kilometer,521,"5095,36",27,28,26,31,112
432696,2022,-23.628.926.412.152.600,-4.674.927.538.495.060,5,kilometer,503,"5429,98",36,27,29,19,111
432697,2022,-23.632.718.498.259.000,-467.492.380.009.268,5,kilometer,375,"2313,42",22,23,20,17,82
432698,2022,-23.632.333.081.007.400,-46.748.561.112.971.600,5,kilometer,260,"2392,9",16,10,20,17,63
432699,2022,-23.635.164.161.210.700,-4.675.213.367.231.040,5,kilometer,161,"2828,64",6,8,4,9,27
432700,2022,-23.633.957.969.983.000,-46.750.549.779.657.900,5,kilometer,487,"2774,44",22,35,34,28,119
432708,2022,-2.363.612.372.251.680,-46.755.215.317.323.900,5,kilometer,515,"2492,55",29,23,29,30,111
432709,2022,-23.634.969.795.659.700,-4.675.652.516.131.920,5,kilometer,392,"2263,64",17,29,19,28,93
432710,2022,-23.637.045.472.251.800,-46.756.891.536.845.600,5,kilometer,448,"1659,66",26,34,22,33,115
432711,2022,-23.636.989.105.993.200,-4.675.584.418.331.130,5,kilometer,503,"1992,48",25,35,26,36,122
432713,2022,-2.362.374.832.836.210,-4.674.801.755.875.360,5,kilometer,849,"2004,83",69,57,67,72,265
