id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total
432337,2022,-23.6620761068927,-46.6916152975796,5,kilometer,336.0,"10131,44",8.0,14.0,24.0,17.0,63
432338,2022,-23.6617912134891,-46.6914851174414,5,kilometer,321.0,"8851,37",5.0,12.0,13.0,16.0,46
432339,2022,-23.6548942978217,-46.6886046937342,5,kilometer,49.0,"12366,8",3.0,4.0,5.0,,12
432340,2022,-23.6576707605398,-46.6899189313406,5,kilometer,472.0,"7619,73",25.0,27.0,23.0,13.0,88
432341,2022,-23.6604392539304,-46.6913323677294,5,kilometer,349.0,"14828,34",13.0,18.0,21.0,12.0,64
432342,2022,-23.6601589533961,-46.6844647711976,5,kilometer,447.0,"9479,51",12.0,17.0,32.0,28.0,89
432343,2022,-23.659570527168,-46.6834645220155,5,kilometer,357.0,"13762,02",12.0,17.0,33.0,17.0,79
432344,2022,-23.6605195395847,-46.7007808541297,5,kilometer,391.0,"7252,17",13.0,14.0,21.0,20.0,68
432345,2022,-23.6603885807872,-46.6986039169702,5,kilometer,413.0,"9023,29",7.0,10.0,21.0,21.0,59
432351,2022,-23.659825572225,-46.6958020079855,5,kilometer,283.0,"7669,53",8.0,6.0,7.0,9.0,30
432352,2022,-23.6599771464026,-46.6953303483105,5,kilometer,284.0,"13062,51",10.0,7.0,5.0,13.0,35
432365,2022,-23.6644670043292,-46.6923837079682,5,kilometer,582.0,"13808,11",27.0,50.0,60.0,31.0,168
432366,2022,-23.662780189283,-46.6875727037561,5,kilometer,258.0,"3059,75",7.0,4.0,6.0,9.0,26
432367,2022,-23.6632069648672,-46.6875994483036,5,kilometer,332.0,"12185,37",21.0,11.0,14.0,21.0,67
432384,2022,-23.6638687186274,-46.7067015097778,5,kilometer,215.0,"7603,02",6.0,13.0,10.0,10.0,39
432385,2022,-23.6649525386323,-46.685097057291294,5,kilometer,206.0,"16749,3",5.0,10.0,18.0,18.0,51
432387,2022,-23.6640556688777,-46.6855516799277,5,kilometer,211.0,"5246,19",6.0,9.0,9.0,9.0,33
432388,2022,-23.6646880014866,-46.6874224626482,5,kilometer,467.0,"4238,1",9.0,13.0,28.0,26.0,76
432390,2022,-23.6630927115791,-46.6925769888468,5,kilometer,184.0,"5301,26",4.0,9.0,7.0,6.0,26
432391,2022,-23.6583320500478,-46.6829593491755,5,kilometer,257.0,"12685,67",15.0,16.0,17.0,18.0,66
432393,2022,-23.6621658809097,-46.6904737928294,5,kilometer,404.0,"7622,63",8.0,14.0,15.0,21.0,58
432394,2022,-23.6629608784501,-46.6959728687492,5,kilometer,393.0,"11549,59",13.0,19.0,18.0,16.0,66
432395,2022,-23.6614216162486,-46.6982131134316,5,kilometer,117.0,"5517,07",7.0,,0.0,11.0,18
432396,2022,-23.6593388194347,-46.6967381855043,5,kilometer,14.0,"3580,8",3.0,,0.0,,3
432397,2022,-23.6585821294377,-46.694515841523106,5,kilometer,432.0,"8282,55",24.0,22.0,24.0,14.0,84
432399,2022,-23.6559876359929,-46.6845250728709,5,kilometer,343.0,"10911,9",15.0,12.0,16.0,19.0,62
432400,2022,-23.6617205094823,-46.701631456278,5,kilometer,109.0,"5935,88",3.0,11.0,3.0,4.0,21
432403,2022,-23.6685772032349,-46.7042294039358,5,kilometer,578.0,"5055,32",28.0,17.0,12.0,19.0,76
432404,2022,-23.6680172708338,-46.7046272221594,5,kilometer,480.0,"5058,5",16.0,17.0,14.0,24.0,71
432405,2022,-23.6651174530049,-46.689829628835106,5,kilometer,323.0,"8182,93",16.0,16.0,18.0,12.0,62
432406,2022,-23.6638065910589,-46.6896943548105,5,kilometer,286.0,"6441,23",10.0,7.0,14.0,9.0,40
432407,2022,-23.6643581882691,-46.6896256780756,5,kilometer,80.0,"5897,53",,3.0,3.0,,6
432419,2022,-23.6707200044654,-46.7041881257141,5,kilometer,,,,,,,0
432435,2022,-23.6687381494484,-46.7035414199414,5,kilometer,67.0,"1510,34",,0.0,,,0
432450,2022,-23.6113806744245,-46.7524117439723,5,kilometer,573.0,"3682,89",20.0,24.0,29.0,42.0,115
432465,2022,-23.6394333064007,-46.7589865206733,5,kilometer,270.0,"5826,36",16.0,7.0,19.0,17.0,59
432483,2022,-23.6305474366392,-46.7580909792362,5,kilometer,311.0,"2311,2",17.0,24.0,10.0,24.0,75
432484,2022,-23.630592888924,-46.754877958982895,5,kilometer,808.0,"2771,67",49.0,53.0,49.0,45.0,196
432486,2022,-23.6315502005726,-46.7517919544588,5,kilometer,305.0,"2390,72",13.0,14.0,15.0,17.0,59
432487,2022,-23.6322810701426,-46.7580341955588,5,kilometer,414.0,"2205,29",19.0,27.0,27.0,40.0,113
432488,2022,-23.6316263571323,-46.7524994069177,5,kilometer,495.0,"1841,85",29.0,34.0,37.0,47.0,147
432489,2022,-23.6344119745297,-46.757326122435,5,kilometer,661.0,"2007,61",41.0,50.0,46.0,60.0,197
432492,2022,-23.6377963423558,-46.757101309290704,5,kilometer,743.0,"2466,77",34.0,31.0,50.0,61.0,176
432514,2022,-23.6251332442012,-46.7560564955329,5,kilometer,653.0,"2522,43",28.0,41.0,39.0,44.0,152
432515,2022,-23.625520712133,-46.7563535864052,5,kilometer,246.0,"1733,57",13.0,14.0,17.0,16.0,60
432516,2022,-23.6270751869437,-46.753845281759,5,kilometer,534.0,"1536,76",40.0,51.0,44.0,44.0,179
432517,2022,-23.6260772762514,-46.7531535605357,5,kilometer,1165.0,"1701,74",121.0,85.0,65.0,80.0,351
432518,2022,-23.6307081602307,-46.75149241346951,5,kilometer,629.0,"2659,74",30.0,32.0,47.0,37.0,146
432519,2022,-23.6345972781601,-46.7548573978983,5,kilometer,959.0,"2652,92",51.0,65.0,61.0,68.0,245
432520,2022,-23.6368140269788,-46.7524623325585,5,kilometer,384.0,"2338,78",19.0,17.0,27.0,26.0,89
432521,2022,-23.6380818590003,-46.7557000840832,5,kilometer,63.0,"2372,08",5.0,3.0,,3.0,11
432522,2022,-23.6366733450485,-46.753838230369105,5,kilometer,526.0,"2022,36",36.0,26.0,34.0,36.0,132
432523,2022,-23.6392018108761,-46.7547144486141,5,kilometer,631.0,"2210,7",33.0,31.0,39.0,42.0,145
432524,2022,-23.640342670414,-46.7536420121577,5,kilometer,455.0,"1720,82",21.0,38.0,29.0,32.0,120
432525,2022,-23.6415904971368,-46.7505466456855,5,kilometer,273.0,"2070,85",13.0,14.0,19.0,22.0,68
432526,2022,-23.6435238491711,-46.75332566307689,5,kilometer,710.0,"2297,19",41.0,37.0,49.0,46.0,173
432527,2022,-23.6439615797808,-46.7559364761473,5,kilometer,681.0,"6186,86",30.0,36.0,43.0,37.0,146
432528,2022,-23.6451577487148,-46.7566130891255,5,kilometer,721.0,"5532,24",25.0,37.0,50.0,57.0,169
432529,2022,-23.6448168703913,-46.7552162050078,5,kilometer,598.0,"1296,04",43.0,48.0,48.0,50.0,189
432530,2022,-23.6424642200133,-46.7576765000942,5,kilometer,772.0,"9574,64",39.0,43.0,56.0,54.0,192
432540,2022,-23.6225065292887,-46.7553065776603,5,kilometer,437.0,"3473,77",11.0,23.0,22.0,29.0,85
432541,2022,-23.6220523428378,-46.7527173231391,5,kilometer,768.0,"2948,85",39.0,43.0,40.0,47.0,169
432542,2022,-23.6243377969102,-46.752832330932,5,kilometer,812.0,"3498,15",45.0,43.0,45.0,55.0,188
432543,2022,-23.625594243242,-46.7498951337066,5,kilometer,778.0,"2512,93",60.0,60.0,45.0,56.0,221
432544,2022,-23.6283893695225,-46.7490452026938,5,kilometer,614.0,"1607,52",43.0,58.0,48.0,47.0,196
432545,2022,-23.6440787367433,-46.7524355641257,5,kilometer,1096.0,"1376,52",61.0,93.0,76.0,89.0,319
432554,2022,-23.6201417478448,-46.7523904727502,5,kilometer,346.0,"4816,11",8.0,24.0,18.0,20.0,70
432555,2022,-23.6184784321263,-46.7523079386668,5,kilometer,740.0,"3493,82",22.0,32.0,40.0,39.0,133
432556,2022,-23.6205348729728,-46.7525701394239,5,kilometer,311.0,"4702,47",14.0,13.0,14.0,18.0,59
432557,2022,-23.6343669642276,-46.7474425006945,5,kilometer,764.0,"2972,59",70.0,42.0,33.0,49.0,194
432558,2022,-23.6357303185445,-46.7470640733299,5,kilometer,505.0,"2377,42",31.0,33.0,28.0,36.0,128
432559,2022,-23.6382656245528,-46.7484386884203,5,kilometer,844.0,"2898,53",55.0,36.0,33.0,39.0,163
432560,2022,-23.642101683154,-46.7498477513696,5,kilometer,670.0,"2167,5",38.0,33.0,44.0,50.0,165
432563,2022,-23.6346340820162,-46.7432884900421,5,kilometer,705.0,"2386,45",37.0,61.0,48.0,52.0,198
432575,2022,-23.6322522400018,-46.7552031858144,5,kilometer,800.0,"2458,09",52.0,51.0,63.0,58.0,224
432576,2022,-23.633429800963,-46.755291773222,5,kilometer,812.0,"2323,15",52.0,54.0,58.0,61.0,225
432577,2022,-23.6378217618428,-46.7581388797782,5,kilometer,611.0,"2097,26",33.0,41.0,39.0,37.0,150
432580,2022,-23.6283162944134,-46.7535228314268,5,kilometer,1050.0,"2466,47",59.0,69.0,75.0,86.0,289
432581,2022,-23.6249551616687,-46.752284312538,5,kilometer,816.0,"1576,07",105.0,54.0,53.0,33.0,245
432582,2022,-23.6315065251812,-46.7499886788246,5,kilometer,542.0,"2334,44",28.0,32.0,38.0,32.0,130
432583,2022,-23.6377259457012,-46.7516413938331,5,kilometer,410.0,"4252,03",18.0,19.0,25.0,24.0,86
432584,2022,-23.6390899249155,-46.7513109057962,5,kilometer,185.0,"2844,07",7.0,11.0,11.0,8.0,37
432585,2022,-23.6421696225845,-46.7519265388625,5,kilometer,903.0,"2689,11",40.0,59.0,59.0,59.0,217
432589,2022,-23.6261246865747,-46.7510301157666,5,kilometer,760.0,"2105,29",48.0,67.0,52.0,45.0,212
432590,2022,-23.6197186262873,-46.752920173514,5,kilometer,314.0,"4904,14",12.0,11.0,18.0,6.0,47
432591,2022,-23.636479249025,-46.743036218713,5,kilometer,640.0,"3132,13",25.0,37.0,37.0,38.0,137
432592,2022,-23.6344297339812,-46.7418244020053,5,kilometer,297.0,"1927,14",13.0,32.0,19.0,16.0,80
432613,2022,-23.6299240201694,-46.756677882115504,5,kilometer,349.0,"2184,14",22.0,21.0,14.0,28.0,85
432614,2022,-23.6316553067266,-46.756684720284,5,kilometer,373.0,"2455,13",19.0,23.0,20.0,27.0,89
432616,2022,-23.6314197406008,-46.7576566646721,5,kilometer,321.0,"1548,42",14.0,24.0,23.0,24.0,85
432617,2022,-23.632838013146,-46.7562840648991,5,kilometer,331.0,"4645,24",13.0,17.0,11.0,29.0,70
432624,2022,-23.6274535578468,-46.7508643457509,5,kilometer,267.0,"1695,41",19.0,22.0,19.0,23.0,83
432630,2022,-23.6210266819657,-46.755652191330704,5,kilometer,614.0,"3774,11",24.0,29.0,34.0,32.0,119
432631,2022,-23.6234351855459,-46.7547194218901,5,kilometer,378.0,"3899,94",19.0,20.0,22.0,18.0,79
432632,2022,-23.6287749937562,-46.747207972702704,5,kilometer,723.0,"2693,25",29.0,47.0,46.0,52.0,174
432633,2022,-23.6359838091854,-46.75075456864911,5,kilometer,585.0,"2080,73",36.0,25.0,41.0,31.0,133
432634,2022,-23.6447066567865,-46.7518706115332,5,kilometer,446.0,"1602,89",32.0,36.0,35.0,48.0,151
432637,2022,-23.6223486243683,-46.748368171586,5,kilometer,561.0,"2172,18",28.0,36.0,32.0,29.0,125
432639,2022,-23.6376454769803,-46.7462549784702,5,kilometer,757.0,"2589,85",77.0,42.0,20.0,15.0,154
432645,2022,-23.6154032388177,-46.7511567218477,5,kilometer,373.0,"10099,42",7.0,10.0,29.0,16.0,62
432650,2022,-23.6346640059208,-46.7583424396499,5,kilometer,129.0,"2515,14",3.0,5.0,16.0,8.0,32
432651,2022,-23.6313810586333,-46.7531027251807,5,kilometer,240.0,"2603,26",7.0,18.0,10.0,15.0,50
432653,2022,-23.6369517185711,-46.7543867322448,5,kilometer,151.0,"3382,41",8.0,8.0,9.0,17.0,42
432656,2022,-23.6249092913078,-46.7511683971054,5,kilometer,393.0,"1977,37",20.0,27.0,30.0,32.0,109
432658,2022,-23.6285286324941,-46.7519833220679,5,kilometer,486.0,"2460,01",30.0,37.0,28.0,32.0,127
432669,2022,-23.6356375749787,-46.753299663946,5,kilometer,170.0,"2431,58",4.0,16.0,11.0,12.0,43
432670,2022,-23.6383417573907,-46.7540116456908,5,kilometer,233.0,"2314,07",17.0,13.0,12.0,9.0,51
432671,2022,-23.6380378907057,-46.7550523013386,5,kilometer,235.0,"1617,9",4.0,13.0,19.0,23.0,59
432674,2022,-23.6351470562307,-46.7514754090635,5,kilometer,348.0,"2094,93",15.0,17.0,25.0,23.0,80
432675,2022,-23.6249736008657,-46.7478566457118,5,kilometer,252.0,"1732,41",24.0,18.0,20.0,22.0,84
432679,2022,-23.637968196461,-46.7444093500148,5,kilometer,373.0,"1746,55",18.0,22.0,25.0,32.0,97
432681,2022,-23.6349526772896,-46.7446943174075,5,kilometer,462.0,"1676,47",26.0,24.0,52.0,37.0,139
432683,2022,-23.6356669802137,-46.7505971236235,5,kilometer,166.0,"1732,3",8.0,10.0,9.0,10.0,37
432684,2022,-23.6363991476667,-46.7457094766147,5,kilometer,214.0,"3508,3",11.0,12.0,23.0,11.0,57
432685,2022,-23.6362106836001,-46.7464156142056,5,kilometer,216.0,"2843,96",12.0,11.0,23.0,11.0,57
432688,2022,-23.6205010974087,-46.7506964423824,5,kilometer,559.0,"2480,47",36.0,28.0,38.0,38.0,140
432689,2022,-23.6195628296585,-46.7501397325895,5,kilometer,363.0,"2465,12",11.0,21.0,26.0,24.0,82
432694,2022,-23.6298572774406,-46.7492797127805,5,kilometer,521.0,"5095,36",27.0,28.0,26.0,31.0,112
432696,2022,-23.6289264121526,-46.7492753849506,5,kilometer,503.0,"5429,98",36.0,27.0,29.0,19.0,111
432697,2022,-23.632718498259,-46.7492380009268,5,kilometer,375.0,"2313,42",22.0,23.0,20.0,17.0,82
432698,2022,-23.6323330810074,-46.7485611129716,5,kilometer,260.0,"2392,9",16.0,10.0,20.0,17.0,63
432699,2022,-23.6351641612107,-46.7521336723104,5,kilometer,161.0,"2828,64",6.0,8.0,4.0,9.0,27
432700,2022,-23.633957969983,-46.7505497796579,5,kilometer,487.0,"2774,44",22.0,35.0,34.0,28.0,119
432708,2022,-23.6361237225168,-46.7552153173239,5,kilometer,515.0,"2492,55",29.0,23.0,29.0,30.0,111
432709,2022,-23.6349697956597,-46.7565251613192,5,kilometer,392.0,"2263,64",17.0,29.0,19.0,28.0,93
432710,2022,-23.6370454722518,-46.7568915368456,5,kilometer,448.0,"1659,66",26.0,34.0,22.0,33.0,115
432711,2022,-23.6369891059932,-46.7558441833113,5,kilometer,503.0,"1992,48",25.0,35.0,26.0,36.0,122
432713,2022,-23.6237483283621,-46.7480175587536,5,kilometer,849.0,"2004,83",69.0,57.0,67.0,72.0,265
432714,2022,-23.6253475048552,-46.7481497252148,5,kilometer,811.0,"2869,28",42.0,40.0,63.0,71.0,216
432715,2022,-23.6266134141071,-46.7469236699248,5,kilometer,443.0,"7864,14",30.0,26.0,20.0,22.0,98
432716,2022,-23.6268231913655,-46.7482169343187,5,kilometer,408.0,"2298,99",22.0,21.0,26.0,34.0,103
432717,2022,-23.627455337416,-46.7461891820499,5,kilometer,552.0,"7643,32",47.0,37.0,26.0,13.0,123
432718,2022,-23.6283875475671,-46.7450852322548,5,kilometer,392.0,"9083,56",35.0,22.0,11.0,10.0,78
432719,2022,-23.6451714057706,-46.7532916331684,5,kilometer,518.0,"1784,45",29.0,35.0,42.0,43.0,149
432727,2022,-23.6300175345868,-46.7534720242829,5,kilometer,416.0,"2128,04",23.0,30.0,39.0,30.0,122
432728,2022,-23.6307681104462,-46.7537400969309,5,kilometer,280.0,"2207,64",25.0,15.0,12.0,16.0,68
432729,2022,-23.6256637280483,-46.7542205839903,5,kilometer,324.0,"2993,43",18.0,11.0,20.0,18.0,67
432731,2022,-23.6261185129382,-46.7544435450276,5,kilometer,656.0,"3538,21",31.0,53.0,64.0,42.0,190
432732,2022,-23.6405481957747,-46.7485888024384,5,kilometer,378.0,"2723,28",22.0,16.0,17.0,14.0,69
432733,2022,-23.6401153461627,-46.7468850091622,5,kilometer,403.0,"2274,34",17.0,18.0,17.0,26.0,78
432740,2022,-23.63209166042,-46.7473301451623,5,kilometer,488.0,"2303,86",23.0,25.0,30.0,20.0,98
432741,2022,-23.6330789905991,-46.7466323585879,5,kilometer,351.0,"2048,02",19.0,19.0,22.0,28.0,88
432742,2022,-23.6388769916189,-46.7575374027673,5,kilometer,256.0,"2128,58",15.0,11.0,15.0,18.0,59
432743,2022,-23.6415056424871,-46.7550127532069,5,kilometer,686.0,4283,36.0,44.0,38.0,37.0,155
432744,2022,-23.6135828331442,-46.7532668476677,5,kilometer,250.0,"16685,38",5.0,9.0,11.0,23.0,48
432766,2022,-23.641098809911,-46.7540953106351,5,kilometer,581.0,"1942,13",32.0,36.0,39.0,48.0,155
432768,2022,-23.640112617581,-46.7525109973585,5,kilometer,588.0,"2105,67",28.0,35.0,42.0,37.0,142
432770,2022,-23.6274372735968,-46.7562010617087,5,kilometer,313.0,"2166,9",17.0,22.0,26.0,22.0,87
432772,2022,-23.6284870467876,-46.7554136815558,5,kilometer,268.0,"2381,96",12.0,10.0,16.0,24.0,62
432774,2022,-23.6367203653298,-46.74765472901289,5,kilometer,917.0,"2526,16",78.0,61.0,31.0,35.0,205
432776,2022,-23.6376606687602,-46.7477837545259,5,kilometer,222.0,"2754,96",6.0,8.0,10.0,17.0,41
432777,2022,-23.6219202274489,-46.7498348801309,5,kilometer,624.0,"2244,36",31.0,33.0,47.0,48.0,159
432780,2022,-23.6232826971566,-46.7491375329668,5,kilometer,690.0,"4484,53",66.0,41.0,42.0,30.0,179
432831,2022,-23.617065791667,-46.754271186431,5,kilometer,700.0,"5256,5",56.0,49.0,26.0,35.0,166
432839,2022,-23.6324438798697,-46.7595528992907,5,kilometer,426.0,"2394,39",31.0,27.0,23.0,38.0,119
432844,2022,-23.6179293202913,-46.7547599560426,5,kilometer,439.0,"4836,78",16.0,19.0,21.0,21.0,77
432845,2022,-23.6186861367703,-46.7543244657474,5,kilometer,541.0,"4173,65",12.0,24.0,29.0,28.0,93
432847,2022,-23.624360329722,-46.7474439394289,5,kilometer,286.0,"1729,83",24.0,27.0,32.0,29.0,112
432848,2022,-23.6247319625735,-46.7466310243578,5,kilometer,369.0,"1568,17",28.0,35.0,44.0,25.0,132
432855,2022,-23.6291990516499,-46.7564381318471,5,kilometer,354.0,"2213,57",25.0,28.0,30.0,30.0,113
432858,2022,-23.6387680221616,-46.7513620159172,5,kilometer,482.0,"2190,89",21.0,30.0,31.0,31.0,113
432862,2022,-23.6273684377299,-46.745306926761,5,kilometer,336.0,"7567,45",28.0,17.0,10.0,12.0,67
432865,2022,-23.6432090407755,-46.7501375620151,5,kilometer,413.0,"2995,81",16.0,14.0,32.0,29.0,91
432866,2022,-23.6316053472404,-46.7434195208896,5,kilometer,148.0,"2206,27",18.0,10.0,9.0,16.0,53
432867,2022,-23.631577725038,-46.7443762713057,5,kilometer,702.0,"1657,93",63.0,61.0,71.0,77.0,272
432872,2022,-23.6429738505003,-46.7553798553192,5,kilometer,191.0,"9066,67",12.0,16.0,20.0,12.0,60
432873,2022,-23.6447780776558,-46.7545040900239,5,kilometer,602.0,"1864,7",42.0,45.0,43.0,41.0,171
432881,2022,-23.6217453175206,-46.7514011845434,5,kilometer,436.0,"5238,75",20.0,21.0,26.0,26.0,93
432882,2022,-23.6210294393658,-46.7518500497626,5,kilometer,420.0,"4489,11",16.0,18.0,19.0,25.0,78
432883,2022,-23.6194350602468,-46.7536641290583,5,kilometer,325.0,"3600,07",17.0,17.0,14.0,20.0,68
432884,2022,-23.6191124031596,-46.7532475323471,5,kilometer,324.0,"3870,58",7.0,13.0,11.0,15.0,46
432885,2022,-23.6331640649743,-46.7545604033413,5,kilometer,172.0,"3379,76",9.0,10.0,13.0,14.0,46
432886,2022,-23.6330115697436,-46.7539344234734,5,kilometer,284.0,"2787,89",11.0,15.0,26.0,27.0,79
432896,2022,-23.6183234779714,-46.756284911487,5,kilometer,204.0,"5526,87",9.0,13.0,11.0,13.0,46
432910,2022,-23.6403664950484,-46.7505573802279,5,kilometer,439.0,"2112,79",26.0,25.0,32.0,24.0,107
432911,2022,-23.6410809210836,-46.7524122501613,5,kilometer,383.0,"2970,33",11.0,31.0,23.0,24.0,89
432912,2022,-23.6317401508743,-46.7462631510866,5,kilometer,266.0,"2476,01",17.0,18.0,21.0,20.0,76
432913,2022,-23.630372127374,-46.7439752319083,5,kilometer,549.0,"1491,23",45.0,49.0,54.0,53.0,201
432914,2022,-23.6312105701653,-46.7432885048396,5,kilometer,411.0,"1711,86",33.0,36.0,38.0,44.0,151
432925,2022,-23.6283435334915,-46.7570613864204,5,kilometer,289.0,"2389,56",22.0,26.0,27.0,22.0,97
432926,2022,-23.6303829276933,-46.747933077767,5,kilometer,607.0,"3971,2",40.0,47.0,29.0,32.0,148
432929,2022,-23.6260844692759,-46.74642302926,5,kilometer,390.0,"8929,77",32.0,25.0,23.0,20.0,100
432930,2022,-23.627265465006,-46.7473999252364,5,kilometer,335.0,"7056,9",25.0,19.0,10.0,7.0,61
432931,2022,-23.6280505208267,-46.7469002051013,5,kilometer,356.0,"8293,02",25.0,14.0,26.0,6.0,71
432932,2022,-23.628938271015,-46.7458574570437,5,kilometer,399.0,"8851,47",49.0,19.0,13.0,6.0,87
432934,2022,-23.6263001765799,-46.756611185531,5,kilometer,156.0,"1377,68",17.0,19.0,19.0,16.0,71
432935,2022,-23.6266777877491,-46.7567267458264,5,kilometer,345.0,"5725,41",31.0,20.0,20.0,14.0,85
432943,2022,-23.6348439306632,-46.7459217790684,5,kilometer,414.0,"3628,12",21.0,22.0,28.0,25.0,96
432944,2022,-23.6336975964746,-46.7452784507088,5,kilometer,1024.0,"2034,63",62.0,63.0,57.0,73.0,255
432946,2022,-23.6163840812189,-46.7527295342857,5,kilometer,712.0,"5379,45",29.0,37.0,34.0,28.0,128
432952,2022,-23.6304959295882,-46.7489202402868,5,kilometer,710.0,"3249,06",37.0,55.0,42.0,45.0,179
432953,2022,-23.6293303271139,-46.7507024848984,5,kilometer,422.0,"4215,03",32.0,25.0,22.0,16.0,95
432954,2022,-23.629069258756,-46.7504724317692,5,kilometer,396.0,"4459,44",35.0,20.0,13.0,14.0,82
432955,2022,-23.6362751313231,-46.7448738137918,5,kilometer,1064.0,"2180,26",50.0,66.0,53.0,53.0,222
432956,2022,-23.6357579327648,-46.7438872912302,5,kilometer,139.0,"1878,78",10.0,17.0,17.0,5.0,49
432963,2022,-23.6333685846773,-46.7521261962384,5,kilometer,105.0,"1856,55",11.0,4.0,4.0,12.0,31
432964,2022,-23.6329306683387,-46.752679107631,5,kilometer,72.0,"2695,56",3.0,4.0,,3.0,10
432965,2022,-23.6339230041057,-46.7530518248257,5,kilometer,49.0,2172,3.0,8.0,,5.0,16
432966,2022,-23.6336693051505,-46.7525862731276,5,kilometer,25.0,"1530,89",,,0.0,,0
432967,2022,-23.6379672265713,-46.7506073688347,5,kilometer,848.0,"1931,81",63.0,50.0,53.0,69.0,235
432968,2022,-23.6368054056037,-46.7510530440757,5,kilometer,,,,,,,0
432969,2022,-23.6438589571809,-46.7499203069629,5,kilometer,21.0,"2172,67",0.0,0.0,0.0,0.0,0
432970,2022,-23.6427926934053,-46.747989747894,5,kilometer,178.0,"3038,1",11.0,6.0,12.0,8.0,37
432971,2022,-23.6429729340405,-46.7487461949783,5,kilometer,91.0,"2279,59",4.0,3.0,5.0,8.0,20
432972,2022,-23.6444493589125,-46.7500030114442,5,kilometer,80.0,"3341,52",4.0,,,,4
432974,2022,-23.6292715669657,-46.757735092251,5,kilometer,904.0,"1654,18",56.0,86.0,71.0,64.0,277
432978,2022,-23.630527607488,-46.7449819402484,5,kilometer,674.0,"1350,66",55.0,72.0,53.0,66.0,246
432979,2022,-23.6304746901612,-46.7462182347638,5,kilometer,23.0,"2666,67",6.0,0.0,,,6
432980,2022,-23.6442548873807,-46.7507722029926,5,kilometer,276.0,"2299,15",12.0,18.0,16.0,21.0,67
432987,2022,-23.6329294195684,-46.7514738405965,5,kilometer,479.0,"2324,61",17.0,31.0,26.0,38.0,112
432988,2022,-23.6345420110542,-46.7529169147087,5,kilometer,253.0,"2610,66",19.0,22.0,23.0,21.0,85
432990,2022,-23.6323180307309,-46.7531769120124,5,kilometer,482.0,"1572,88",23.0,42.0,34.0,48.0,147
432991,2022,-23.6225338891562,-46.7473865777585,5,kilometer,618.0,"1454,83",46.0,46.0,45.0,58.0,195
432995,2022,-23.6246420380958,-46.7461585335127,5,kilometer,263.0,"1154,58",23.0,26.0,23.0,37.0,109
433420,2022,-23.6268973249649,-46.7454840224792,5,kilometer,109.0,"1508,35",10.0,11.0,8.0,7.0,36
433430,2022,-23.6193222924929,-46.7489901979052,5,kilometer,471.0,"1300,64",74.0,60.0,55.0,69.0,258
433431,2022,-23.6200052402453,-46.748760371408,5,kilometer,59.0,"1842,19",,4.0,,,4
433432,2022,-23.6308263156381,-46.756461789017294,5,kilometer,412.0,"1540,44",22.0,30.0,34.0,39.0,125
433433,2022,-23.6306390345632,-46.7565833853638,5,kilometer,89.0,"1676,15",4.0,0.0,12.0,5.0,21
433436,2022,-23.6377066286167,-46.7532689577375,5,kilometer,350.0,"2089,93",15.0,24.0,21.0,31.0,91
433437,2022,-23.6364728109461,-46.7531496977091,5,kilometer,125.0,"2276,81",5.0,4.0,7.0,9.0,25
433438,2022,-23.6353393080479,-46.7491790969058,5,kilometer,692.0,"2076,61",51.0,44.0,39.0,42.0,176
433439,2022,-23.6353506588646,-46.7500443078594,5,kilometer,68.0,"1763,5",3.0,4.0,4.0,8.0,19
433440,2022,-23.6375729156628,-46.7457039848776,5,kilometer,760.0,"2131,57",62.0,50.0,26.0,28.0,166
433441,2022,-23.6377549350637,-46.745074515535,5,kilometer,432.0,"2068,64",30.0,24.0,21.0,15.0,90
433855,2022,-23.6503846892475,-46.7552210163278,5,kilometer,473.0,"2416,25",14.0,25.0,19.0,39.0,97
434085,2022,-23.651130692042,-46.7535241870669,5,kilometer,514.0,"3777,75",32.0,22.0,18.0,21.0,93
434086,2022,-23.6508215748913,-46.754205290151695,5,kilometer,229.0,"3753,71",14.0,8.0,7.0,10.0,39
434147,2022,-23.6488142141862,-46.7545549992933,5,kilometer,297.0,"8664,8",15.0,15.0,20.0,19.0,69
435001,2022,-23.6607034563312,-46.6789731098283,5,kilometer,437.0,"6754,62",24.0,22.0,22.0,20.0,88
435007,2022,-23.6573602010067,-46.6755509826549,5,kilometer,338.0,"5437,04",13.0,13.0,19.0,16.0,61
435018,2022,-23.6521234588516,-46.6757807779582,5,kilometer,715.0,"8436,01",27.0,41.0,28.0,26.0,122
435019,2022,-23.6545020350399,-46.6742774060436,5,kilometer,479.0,"7615,48",10.0,20.0,16.0,25.0,71
435020,2022,-23.6530065767034,-46.6723323212871,5,kilometer,477.0,"7998,44",22.0,19.0,33.0,21.0,95
435035,2022,-23.6521520798635,-46.677736765537,5,kilometer,231.0,"8420,91",11.0,15.0,18.0,9.0,53
435036,2022,-23.6496910481417,-46.6738598405031,5,kilometer,871.0,"13414,17",37.0,59.0,57.0,64.0,217
435042,2022,-23.6462917433901,-46.673336239968,5,kilometer,597.0,"7097,96",21.0,17.0,31.0,22.0,91
435097,2022,-23.6566089390812,-46.6735554848852,5,kilometer,360.0,"4595,42",20.0,21.0,24.0,17.0,82
