id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade
458316,2022,"-23.606.165.278.026.300,00","-4.672.735.934.972.910,00",5,kilometer,234.0,"R$ 4.696,20",9.0,22.0,21.0,12.0,,morumbi
455535,2022,"-23.635.548.909.990.900,00","-4.673.980.685.429.160,00",5,kilometer,470.0,"R$ 4.692,92",38.0,39.0,26.0,29.0,,morumbi
450699,2022,"-2.357.845.622.857.390,00","-4.674.610.001.598.690,00",5,kilometer,247.0,"R$ 4.684,42",9.0,10.0,9.0,11.0,,morumbi
458328,2022,"-23.611.689.209.405.700,00","-46.742.765.788.239.800,00",5,kilometer,139.0,"R$ 4.683,95",5.0,,4.0,6.0,,morumbi
452160,2022,"-23.653.726.134.560.600,00","-4.671.256.697.342.710,00",5,kilometer,443.0,"R$ 4.683,18",19.0,15.0,21.0,19.0,,morumbi
458338,2022,"-2.360.967.817.516.080,00","-4.675.133.561.867.420,00",5,kilometer,46.0,"R$ 4.681,11",,,0.0,3.0,,morumbi
430885,2022,"-2.357.753.158.128.300,00","-4.672.666.958.618.940,00",5,kilometer,425.0,"R$ 4.676,21",21.0,22.0,16.0,21.0,,morumbi
458294,2022,"-2.359.614.158.472.990,00","-4.674.392.337.248.390,00",5,kilometer,246.0,"R$ 4.674,18",9.0,8.0,10.0,6.0,,morumbi
458289,2022,"-2.359.387.498.400.440,00","-4.675.932.299.771.680,00",5,kilometer,47.0,"R$ 4.673,89",0.0,,,,,morumbi
445471,2022,"-23.648.221.496.169.500,00","-4.673.583.230.063.250,00",5,kilometer,379.0,"R$ 4.670,25",14.0,19.0,20.0,21.0,,morumbi
430820,2022,"-23.575.113.494.135.000,00","-46.727.687.291.391.000,00",5,kilometer,274.0,"R$ 4.669,42",4.0,17.0,14.0,7.0,,morumbi
452242,2022,"-236.490.772.428.669,00","-4.670.849.395.220.770,00",5,kilometer,167.0,"R$ 4.659,44",9.0,6.0,9.0,10.0,,morumbi
458096,2022,"-23.588.296.454.747.800,00","-46.737.296.869.924.800,00",5,kilometer,250.0,"R$ 4.658,06",9.0,11.0,9.0,12.0,,morumbi
445625,2022,"-2.364.668.346.499.040,00","-4.673.848.629.844.680,00",5,kilometer,451.0,"R$ 4.651,65",21.0,20.0,27.0,27.0,,morumbi
432617,2022,"-2.363.283.801.314.600,00","-4.675.628.406.489.910,00",5,kilometer,331.0,"R$ 4.645,24",13.0,17.0,11.0,29.0,,morumbi
463948,2022,"-2.360.164.174.602.320,00","-4.676.914.208.642.580,00",5,kilometer,597.0,"R$ 4.638,32",34.0,45.0,27.0,13.0,,morumbi
431364,2022,"-23.584.460.981.810.300,00","-4.674.801.626.257.340,00",5,kilometer,357.0,"R$ 4.631,68",19.0,25.0,18.0,17.0,,morumbi
458229,2022,"-23.596.427.480.283.900,00","-4.675.703.209.982.990,00",5,kilometer,569.0,"R$ 4.631,11",24.0,42.0,36.0,34.0,,morumbi
432889,2022,"-23.616.514.651.651.400,00","-46.756.778.379.909.300,00",5,kilometer,371.0,"R$ 4.619,10",23.0,25.0,17.0,15.0,,morumbi
458117,2022,"-23.609.185.388.616.000,00","-4.675.062.344.872.810,00",5,kilometer,169.0,"R$ 4.615,71",4.0,5.0,9.0,10.0,,morumbi
431374,2022,"-23.584.464.132.752.400,00","-46.742.176.291.650.600,00",5,kilometer,166.0,"R$ 4.611,67",7.0,9.0,5.0,8.0,,morumbi
450125,2022,"-2.359.411.468.242.520,00","-4.676.187.269.691.290,00",5,kilometer,453.0,"R$ 4.611,02",21.0,25.0,26.0,24.0,,morumbi
447229,2022,"-23.608.755.207.447.200,00","-467.248.797.135.484,00",5,kilometer,441.0,"R$ 4.610,61",18.0,19.0,30.0,21.0,,morumbi
455324,2022,"-2.361.595.122.741.650,00","-4.674.432.026.768.680,00",5,kilometer,355.0,"R$ 4.601,23",10.0,17.0,18.0,18.0,,morumbi
463608,2022,"-2.360.304.114.444.190,00","-46.768.329.235.065.100,00",5,kilometer,374.0,"R$ 4.595,08",18.0,24.0,20.0,16.0,,morumbi
450774,2022,"-2.357.730.672.901.120,00","-46.744.292.381.172.300,00",5,kilometer,305.0,"R$ 4.587,07",8.0,18.0,12.0,17.0,,morumbi
458079,2022,"-23.603.804.915.672.100,00","-4.674.206.610.976.010,00",5,kilometer,345.0,"R$ 4.576,77",7.0,13.0,21.0,20.0,,morumbi
432692,2022,"-23.618.843.423.961.900,00","-467.616.561.888.928,00",5,kilometer,634.0,"R$ 4.576,59",33.0,48.0,47.0,25.0,,morumbi
458264,2022,"-23.595.175.548.216.000,00","-4.672.989.741.923.460,00",5,kilometer,157.0,"R$ 4.574,51",6.0,7.0,5.0,12.0,,morumbi
450182,2022,"-2.359.349.860.503.430,00","-467.678.058.223.148,00",5,kilometer,685.0,"R$ 4.567,28",44.0,49.0,45.0,41.0,,morumbi
452277,2022,"-23.637.259.826.312.300,00","-46.714.152.852.350.200,00",5,kilometer,378.0,"R$ 4.565,12",18.0,9.0,5.0,16.0,,morumbi
445469,2022,"-23.642.796.826.168.600,00","-46.746.061.737.115.700,00",5,kilometer,715.0,"R$ 4.545,64",32.0,41.0,39.0,36.0,,morumbi
450855,2022,"-2.357.332.279.925.760,00","-46.739.443.073.645.500,00",5,kilometer,473.0,"R$ 4.541,89",15.0,17.0,18.0,33.0,,morumbi
463880,2022,"-23.607.421.183.029.100,00","-4.677.609.165.578.680,00",5,kilometer,583.0,"R$ 4.541,32",14.0,25.0,28.0,41.0,,morumbi
463897,2022,"-23.618.123.927.199.900,00","-4.677.316.507.275.080,00",5,kilometer,425.0,"R$ 4.534,67",19.0,19.0,31.0,29.0,,morumbi
463632,2022,"-23.614.148.752.987.500,00","-4.675.960.714.617.510,00",5,kilometer,65.0,"R$ 4.503,88",3.0,3.0,3.0,4.0,,morumbi
455620,2022,"-2.362.195.710.985.300,00","-4.672.334.735.308.840,00",5,kilometer,1292.0,"R$ 4.500,65",82.0,71.0,45.0,54.0,,morumbi
458168,2022,"-23.600.219.735.540.800,00","-4.674.984.335.214.000,00",5,kilometer,312.0,"R$ 4.496,22",12.0,21.0,19.0,22.0,,morumbi
430825,2022,"-23.575.158.676.836.400,00","-4.673.827.771.063.210,00",5,kilometer,324.0,"R$ 4.491,90",7.0,13.0,8.0,14.0,,morumbi
458136,2022,"-235.959.247.446.831,00","-46.728.681.039.714.800,00",5,kilometer,180.0,"R$ 4.491,66",8.0,7.0,9.0,11.0,,morumbi
432882,2022,"-23.621.029.439.365.800,00","-46.751.850.049.762.600,00",5,kilometer,420.0,"R$ 4.489,11",16.0,18.0,19.0,25.0,,morumbi
432780,2022,"-2.362.328.269.715.660,00","-4.674.913.753.296.680,00",5,kilometer,690.0,"R$ 4.484,53",66.0,41.0,42.0,30.0,,morumbi
430918,2022,"-23.583.957.297.877.200,00","-4.673.973.574.612.250,00",5,kilometer,548.0,"R$ 4.474,15",19.0,19.0,26.0,28.0,,morumbi
432954,2022,"-23.629.069.258.756.000,00","-4.675.047.243.176.920,00",5,kilometer,396.0,"R$ 4.459,44",35.0,20.0,13.0,14.0,,morumbi
432838,2022,"-23.629.846.662.279.300,00","-46.760.744.031.903.700,00",5,kilometer,624.0,"R$ 4.457,22",54.0,47.0,36.0,35.0,,morumbi
445681,2022,"-23.650.992.048.499.000,00","-4.674.769.155.633.560,00",5,kilometer,471.0,"R$ 4.456,30",42.0,27.0,27.0,27.0,,morumbi
463811,2022,"-2.361.079.389.968.160,00","-46.766.779.658.743.500,00",5,kilometer,486.0,"R$ 4.455,18",31.0,43.0,35.0,20.0,,morumbi
463833,2022,"-236.024.799.366.072,00","-4.676.263.338.744.650,00",5,kilometer,303.0,"R$ 4.449,52",11.0,14.0,9.0,17.0,,morumbi
445673,2022,"-23.647.203.708.663.600,00","-4.675.018.228.937.690,00",5,kilometer,694.0,"R$ 4.448,80",26.0,34.0,42.0,42.0,,morumbi
458174,2022,"-23.595.760.448.027.800,00","-4.673.497.988.676.300,00",5,kilometer,322.0,"R$ 4.437,17",10.0,10.0,15.0,17.0,,morumbi
455661,2022,"-23.624.720.231.690.800,00","-46.745.066.045.099.600,00",5,kilometer,578.0,"R$ 4.432,37",44.0,22.0,21.0,28.0,,morumbi
432781,2022,"-23.642.389.420.750.500,00","-4.676.920.003.995.980,00",5,kilometer,579.0,"R$ 4.426,72",18.0,31.0,33.0,51.0,,morumbi
463879,2022,"-23.606.971.428.662.100,00","-4.677.755.183.754.260,00",5,kilometer,279.0,"R$ 4.405,65",7.0,14.0,17.0,13.0,,morumbi
463907,2022,"-23.621.293.882.260.300,00","-4.676.631.736.083.380,00",5,kilometer,299.0,"R$ 4.400,77",20.0,16.0,23.0,16.0,,morumbi
463670,2022,"-23.606.510.623.414.000,00","-467.553.287.630.051,00",5,kilometer,106.0,"R$ 4.378,79",3.0,5.0,0.0,3.0,,morumbi
458222,2022,"-23.614.227.612.070.000,00","-4.674.270.238.993.160,00",5,kilometer,510.0,"R$ 4.377,02",15.0,13.0,19.0,24.0,,morumbi
458198,2022,"-23.594.238.066.012.500,00","-4.673.231.909.808.030,00",5,kilometer,248.0,"R$ 4.372,22",3.0,10.0,7.0,15.0,,morumbi
452193,2022,"-23.643.905.768.640.400,00","-4.671.356.490.317.970,00",5,kilometer,640.0,"R$ 4.361,49",23.0,28.0,24.0,33.0,,morumbi
455650,2022,"-23.633.417.542.718.300,00","-46.740.787.072.763.300,00",5,kilometer,565.0,"R$ 4.352,31",35.0,33.0,31.0,20.0,,morumbi
463463,2022,"-2.360.906.222.296.520,00","-4.676.782.845.847.190,00",5,kilometer,500.0,"R$ 4.341,02",21.0,33.0,44.0,33.0,,morumbi
463654,2022,"-23.600.934.882.713.000,00","-4.676.688.791.959.680,00",5,kilometer,452.0,"R$ 4.338,75",21.0,25.0,29.0,27.0,,morumbi
432789,2022,"-23.640.789.737.270.900,00","-46.769.146.215.919.800,00",5,kilometer,605.0,"R$ 4.336,06",45.0,47.0,36.0,25.0,,morumbi
450083,2022,"-23.592.683.361.444.400,00","-4.677.140.471.678.350,00",5,kilometer,445.0,"R$ 4.331,99",12.0,15.0,24.0,22.0,,morumbi
458119,2022,"-2.359.502.406.514.960,00","-4.675.651.522.038.700,00",5,kilometer,314.0,"R$ 4.318,98",17.0,11.0,15.0,19.0,,morumbi
463905,2022,"-2.362.143.602.490.020,00","-4.676.689.159.647.550,00",5,kilometer,327.0,"R$ 4.316,37",25.0,28.0,18.0,23.0,,morumbi
463456,2022,"-23.619.879.888.757.400,00","-46.766.202.124.909.500,00",5,kilometer,489.0,"R$ 4.315,26",25.0,27.0,36.0,33.0,,morumbi
430833,2022,"-23.574.694.836.496.500,00","-46.722.190.719.354.400,00",5,kilometer,138.0,"R$ 4.298,98",3.0,4.0,,4.0,,morumbi
432743,2022,"-2.364.150.564.248.710,00","-4.675.501.275.320.690,00",5,kilometer,686.0,"R$ 4.283,00",36.0,44.0,38.0,37.0,,morumbi
445618,2022,"-23.644.109.027.889.100,00","-4.674.239.370.648.720,00",5,kilometer,304.0,"R$ 4.273,98",13.0,7.0,12.0,15.0,,morumbi
432463,2022,"-23.631.556.074.222.100,00","-4.676.059.249.879.220,00",5,kilometer,570.0,"R$ 4.258,63",37.0,36.0,36.0,47.0,,morumbi
452306,2022,"-23.643.592.567.577.200,00","-4.671.690.808.636.340,00",5,kilometer,267.0,"R$ 4.254,91",11.0,11.0,12.0,13.0,,morumbi
432583,2022,"-23.637.725.945.701.200,00","-4.675.164.139.383.310,00",5,kilometer,410.0,"R$ 4.252,03",18.0,19.0,25.0,24.0,,morumbi
463602,2022,"-23.601.576.993.095.100,00","-46.772.957.473.433.400,00",5,kilometer,448.0,"R$ 4.249,22",14.0,24.0,34.0,22.0,,morumbi
432790,2022,"-23.641.303.871.905.500,00","-4.676.877.576.733.480,00",5,kilometer,361.0,"R$ 4.246,06",15.0,26.0,25.0,14.0,,morumbi
430877,2022,"-23.573.975.101.216.300,00","-4.672.888.733.578.650,00",5,kilometer,237.0,"R$ 4.244,47",5.0,8.0,4.0,16.0,,morumbi
458333,2022,"-23.593.614.337.112.200,00","-4.674.641.676.388.530,00",5,kilometer,379.0,"R$ 4.242,86",15.0,19.0,21.0,19.0,,morumbi
463613,2022,"-23.602.497.626.191.100,00","-4.676.703.614.988.320,00",5,kilometer,427.0,"R$ 4.232,48",20.0,24.0,33.0,32.0,,morumbi
433421,2022,"-23.641.396.084.890.500,00","-4.676.271.668.834.950,00",5,kilometer,532.0,"R$ 4.220,10",30.0,39.0,58.0,45.0,,morumbi
432953,2022,"-23.629.330.327.113.900,00","-4.675.070.248.489.840,00",5,kilometer,422.0,"R$ 4.215,03",32.0,25.0,22.0,16.0,,morumbi
431390,2022,"-23.581.516.274.791.100,00","-46.748.658.632.995.900,00",5,kilometer,263.0,"R$ 4.209,99",15.0,9.0,10.0,7.0,,morumbi
463607,2022,"-2.360.551.481.248.320,00","-4.676.698.774.639.360,00",5,kilometer,177.0,"R$ 4.202,95",0.0,12.0,4.0,14.0,,morumbi
432890,2022,"-2.361.680.463.753.710,00","-4.675.636.020.016.880,00",5,kilometer,382.0,"R$ 4.187,26",14.0,33.0,19.0,19.0,,morumbi
458072,2022,"-2.360.141.141.441.630,00","-4.673.834.256.109.850,00",5,kilometer,259.0,"R$ 4.181,39",10.0,5.0,9.0,14.0,,morumbi
432845,2022,"-2.361.868.613.677.030,00","-46.754.324.465.747.400,00",5,kilometer,541.0,"R$ 4.173,65",12.0,24.0,29.0,28.0,,morumbi
463665,2022,"-2.360.504.782.599.900,00","-46.762.003.766.045.600,00",5,kilometer,255.0,"R$ 4.161,96",14.0,9.0,13.0,10.0,,morumbi
431376,2022,"-23.583.676.845.567.200,00","-4.674.315.732.374.350,00",5,kilometer,645.0,"R$ 4.153,03",22.0,30.0,32.0,40.0,,morumbi
458286,2022,"-2.360.153.903.001.480,00","-4.675.099.078.656.220,00",5,kilometer,232.0,"R$ 4.150,02",7.0,12.0,12.0,14.0,,morumbi
452245,2022,"-2.364.814.677.356.330,00","-4.671.048.504.997.840,00",5,kilometer,826.0,"R$ 4.137,98",31.0,30.0,30.0,42.0,,morumbi
463564,2022,"-23.616.044.463.283.900,00","-4.676.656.327.310.860,00",5,kilometer,493.0,"R$ 4.132,44",22.0,30.0,27.0,27.0,,morumbi
432840,2022,"-23.618.604.165.280.800,00","-4.675.950.118.704.600,00",5,kilometer,275.0,"R$ 4.122,23",11.0,18.0,9.0,16.0,,morumbi
458332,2022,"-23.592.303.182.546.800,00","-4.674.448.525.143.940,00",5,kilometer,643.0,"R$ 4.115,28",28.0,32.0,28.0,39.0,,morumbi
463957,2022,"-23.608.149.226.510.900,00","-46.756.704.481.094.700,00",5,kilometer,507.0,"R$ 4.103,85",19.0,13.0,10.0,19.0,,morumbi
450635,2022,"-23.577.894.646.139.800,00","-467.548.343.025.908,00",5,kilometer,850.0,"R$ 4.096,63",28.0,41.0,40.0,54.0,,morumbi
445412,2022,"-23.654.946.761.522.100,00","-4.674.839.985.650.180,00",5,kilometer,436.0,"R$ 4.095,11",21.0,25.0,31.0,32.0,,morumbi
432571,2022,"-23.632.687.550.539.800,00","-4.677.466.492.289.130,00",5,kilometer,777.0,"R$ 4.075,92",43.0,49.0,31.0,47.0,,morumbi
458275,2022,"-23.610.652.260.022.700,00","-4.674.937.241.728.580,00",5,kilometer,483.0,"R$ 4.064,31",12.0,12.0,19.0,22.0,,morumbi
432888,2022,"-23.625.179.279.927.200,00","-4.675.781.828.406.320,00",5,kilometer,385.0,"R$ 4.060,81",16.0,16.0,19.0,30.0,,morumbi
432449,2022,"-23.629.184.717.233.000,00","-46.766.855.933.105.000,00",5,kilometer,240.0,"R$ 4.056,43",8.0,8.0,6.0,13.0,,morumbi
463814,2022,"-23.609.071.348.825.600,00","-4.676.464.217.151.700,00",5,kilometer,9.0,"R$ 4.056,25",0.0,0.0,0.0,0.0,,morumbi
445454,2022,"-23.649.189.300.430.300,00","-4.674.521.824.003.340,00",5,kilometer,716.0,"R$ 4.052,53",29.0,45.0,42.0,40.0,,morumbi
458190,2022,"-23.596.537.427.677.700,00","-4.675.492.411.513.580,00",5,kilometer,415.0,"R$ 4.042,24",13.0,18.0,22.0,18.0,,morumbi
432947,2022,"-23.620.552.967.612.400,00","-4.675.920.190.660.640,00",5,kilometer,526.0,"R$ 4.037,74",16.0,21.0,19.0,26.0,,morumbi
463950,2022,"-2.361.787.997.870.470,00","-4.677.378.546.541.300,00",5,kilometer,250.0,"R$ 4.036,93",9.0,15.0,17.0,21.0,,morumbi
463668,2022,"-2.360.472.601.996.020,00","-4.675.152.228.619.630,00",5,kilometer,396.0,"R$ 4.033,72",17.0,24.0,21.0,26.0,,morumbi
463742,2022,"-23.599.838.440.668.000,00","-4.676.112.682.965.460,00",5,kilometer,667.0,"R$ 4.029,10",40.0,34.0,41.0,44.0,,morumbi
445623,2022,"-23.641.994.658.218.200,00","-467.427.335.208.779,00",5,kilometer,160.0,"R$ 4.026,53",5.0,6.0,3.0,5.0,,morumbi
458155,2022,"-23.600.366.671.019.100,00","-4.673.990.261.851.530,00",5,kilometer,159.0,"R$ 4.022,95",,6.0,7.0,6.0,,morumbi
458120,2022,"-2.359.555.165.052.220,00","-46.759.559.721.227.000,00",5,kilometer,453.0,"R$ 4.017,49",17.0,26.0,25.0,20.0,,morumbi
463703,2022,"-2.360.368.134.404.940,00","-4.675.618.746.785.880,00",5,kilometer,457.0,"R$ 4.014,32",26.0,26.0,25.0,34.0,,morumbi
458160,2022,"-23.600.743.837.139.300,00","-4.673.918.024.402.710,00",5,kilometer,406.0,"R$ 4.013,83",20.0,13.0,20.0,15.0,,morumbi
452162,2022,"-23.641.687.588.088.500,00","-4.671.572.648.120.000,00",5,kilometer,409.0,"R$ 4.011,60",13.0,11.0,14.0,21.0,,morumbi
432948,2022,"-23.619.253.328.499.700,00","-46.759.128.106.596.400,00",5,kilometer,376.0,"R$ 4.005,67",24.0,20.0,23.0,18.0,,morumbi
450082,2022,"-235.910.178.568.149,00","-46.770.418.323.754.400,00",5,kilometer,481.0,"R$ 4.005,24",20.0,25.0,21.0,27.0,,morumbi
445465,2022,"-23.646.744.888.376.300,00","-4.673.720.611.273.630,00",5,kilometer,374.0,"R$ 3.999,08",8.0,14.0,23.0,16.0,,morumbi
463722,2022,"-2.360.778.160.794.150,00","-4.677.219.162.646.270,00",5,kilometer,299.0,"R$ 3.994,11",11.0,9.0,16.0,25.0,,morumbi
458154,2022,"-23.600.113.583.679.300,00","-46.740.384.408.535.800,00",5,kilometer,165.0,"R$ 3.989,85",3.0,3.0,3.0,5.0,,morumbi
430900,2022,"-2.357.557.099.593.220,00","-4.671.993.776.398.820,00",5,kilometer,215.0,"R$ 3.987,56",5.0,3.0,3.0,9.0,,morumbi
463633,2022,"-23.611.519.157.448.400,00","-46.759.129.014.502.600,00",5,kilometer,268.0,"R$ 3.985,70",7.0,14.0,15.0,16.0,,morumbi
447231,2022,"-236.102.659.848.013,00","-4.672.532.046.841.570,00",5,kilometer,392.0,"R$ 3.984,64",15.0,17.0,24.0,24.0,,morumbi
452304,2022,"-23.641.013.954.618.700,00","-4.672.118.700.471.200,00",5,kilometer,167.0,"R$ 3.973,29",4.0,6.0,8.0,10.0,,morumbi
432926,2022,"-23.630.382.927.693.300,00","-4.674.793.307.776.700,00",5,kilometer,607.0,"R$ 3.971,20",40.0,47.0,29.0,32.0,,morumbi
463671,2022,"-23.607.860.915.217.200,00","-46.754.980.822.523.600,00",5,kilometer,303.0,"R$ 3.969,97",10.0,6.0,13.0,12.0,,morumbi
458194,2022,"-23.596.598.698.264.400,00","-467.502.759.314.378,00",5,kilometer,256.0,"R$ 3.961,05",12.0,15.0,24.0,8.0,,morumbi
463699,2022,"-2.360.057.876.769.630,00","-46.759.551.084.090.700,00",5,kilometer,476.0,"R$ 3.960,35",24.0,30.0,23.0,26.0,,morumbi
452328,2022,"-23.627.642.944.115.400,00","-46.705.736.500.059.300,00",5,kilometer,104.0,"R$ 3.959,66",4.0,,4.0,7.0,,morumbi
450776,2022,"-23.576.650.228.962.100,00","-4.674.805.653.200.250,00",5,kilometer,501.0,"R$ 3.946,37",19.0,29.0,22.0,33.0,,morumbi
431391,2022,"-23.581.948.836.906.100,00","-46.746.806.153.338.200,00",5,kilometer,345.0,"R$ 3.933,50",13.0,16.0,14.0,22.0,,morumbi
458071,2022,"-23.600.586.834.722.700,00","-4.673.642.221.930.360,00",5,kilometer,526.0,"R$ 3.932,29",29.0,31.0,34.0,33.0,,morumbi
450681,2022,"-23.583.399.592.563.800,00","-46.754.915.641.629.000,00",5,kilometer,472.0,"R$ 3.930,44",20.0,25.0,23.0,34.0,,morumbi
432897,2022,"-23.620.042.430.597.600,00","-46.757.431.742.730.300,00",5,kilometer,165.0,"R$ 3.930,00",3.0,4.0,,6.0,,morumbi
463949,2022,"-2.361.844.754.911.790,00","-4.677.376.194.581.530,00",5,kilometer,484.0,"R$ 3.924,79",16.0,23.0,25.0,33.0,,morumbi
432631,2022,"-23.623.435.185.545.900,00","-4.675.471.942.189.010,00",5,kilometer,378.0,"R$ 3.899,94",19.0,20.0,22.0,18.0,,morumbi
445494,2022,"-2.365.239.063.628.600,00","-46.740.535.397.832.300,00",5,kilometer,608.0,"R$ 3.897,54",30.0,30.0,40.0,29.0,,morumbi
432903,2022,"-23.643.898.681.791.200,00","-4.676.761.825.486.300,00",5,kilometer,402.0,"R$ 3.897,04",10.0,16.0,29.0,25.0,,morumbi
458137,2022,"-2.359.770.947.120.120,00","-4.672.719.122.498.390,00",5,kilometer,250.0,"R$ 3.893,64",5.0,13.0,6.0,15.0,,morumbi
455663,2022,"-23.640.094.383.562.000,00","-4.673.933.778.946.830,00",5,kilometer,1691.0,"R$ 3.883,02",111.0,95.0,97.0,74.0,,morumbi
430851,2022,"-2.358.834.801.600.370,00","-4.673.503.555.319.770,00",5,kilometer,183.0,"R$ 3.879,97",9.0,,7.0,12.0,,morumbi
432884,2022,"-23.619.112.403.159.600,00","-4.675.324.753.234.710,00",5,kilometer,324.0,"R$ 3.870,58",7.0,13.0,11.0,15.0,,morumbi
458230,2022,"-23.594.632.496.715.000,00","-46.758.698.746.563.600,00",5,kilometer,262.0,"R$ 3.854,43",5.0,14.0,15.0,13.0,,morumbi
458102,2022,"-23.601.672.879.605.900,00","-4.673.138.259.040.780,00",5,kilometer,398.0,"R$ 3.854,35",16.0,26.0,19.0,15.0,,morumbi
458088,2022,"-2.360.307.643.989.150,00","-4.673.442.117.849.060,00",5,kilometer,393.0,"R$ 3.852,89",23.0,30.0,28.0,23.0,,morumbi
463615,2022,"-236.097.186.847.153,00","-4.675.453.383.138.060,00",5,kilometer,149.0,"R$ 3.852,48",,6.0,3.0,10.0,,morumbi
463885,2022,"-23.605.658.194.367.500,00","-46.776.385.357.052.000,00",5,kilometer,421.0,"R$ 3.846,89",14.0,25.0,25.0,26.0,,morumbi
458070,2022,"-23.598.546.879.849.500,00","-46.738.314.539.366.100,00",5,kilometer,295.0,"R$ 3.812,81",14.0,15.0,13.0,12.0,,morumbi
458189,2022,"-2.360.010.038.946.470,00","-4.675.272.620.270.340,00",5,kilometer,471.0,"R$ 3.801,13",14.0,30.0,23.0,26.0,,morumbi
450745,2022,"-23.578.082.911.251.200,00","-4.674.993.830.864.730,00",5,kilometer,201.0,"R$ 3.800,19",8.0,12.0,12.0,9.0,,morumbi
458163,2022,"-23.602.935.967.127.300,00","-4.673.691.276.389.110,00",5,kilometer,322.0,"R$ 3.789,25",11.0,13.0,13.0,20.0,,morumbi
434085,2022,"-23.651.130.692.042.000,00","-4.675.352.418.706.690,00",5,kilometer,514.0,"R$ 3.777,75",32.0,22.0,18.0,21.0,,morumbi
432630,2022,"-23.621.026.681.965.700,00","-46.755.652.191.330.700,00",5,kilometer,614.0,"R$ 3.774,11",24.0,29.0,34.0,32.0,,morumbi
458186,2022,"-23.603.311.697.550.400,00","-4.674.894.717.234.370,00",5,kilometer,288.0,"R$ 3.771,53",10.0,8.0,10.0,11.0,,morumbi
430869,2022,"-235.798.986.819.639,00","-4.674.561.675.435.730,00",5,kilometer,658.0,"R$ 3.767,51",34.0,27.0,23.0,38.0,,morumbi
463700,2022,"-23.601.115.005.601.600,00","-46.757.009.224.178.600,00",5,kilometer,579.0,"R$ 3.766,49",27.0,39.0,36.0,37.0,,morumbi
458073,2022,"-23.603.589.387.189.000,00","-4.673.809.322.375.130,00",5,kilometer,334.0,"R$ 3.765,06",15.0,15.0,18.0,13.0,,morumbi
434086,2022,"-2.365.082.157.489.130,00","-46.754.205.290.151.700,00",5,kilometer,229.0,"R$ 3.753,71",14.0,8.0,7.0,10.0,,morumbi
450286,2022,"-23.592.308.099.826.500,00","-4.676.932.048.891.410,00",5,kilometer,576.0,"R$ 3.744,33",25.0,27.0,28.0,27.0,,morumbi
458086,2022,"-23.598.123.999.845.700,00","-46.734.608.322.628.500,00",5,kilometer,383.0,"R$ 3.737,56",19.0,23.0,20.0,15.0,,morumbi
458094,2022,"-2.359.493.743.962.710,00","-4.675.082.471.722.300,00",5,kilometer,315.0,"R$ 3.735,50",13.0,14.0,16.0,18.0,,morumbi
432918,2022,"-236.436.826.170.503,00","-4.676.282.107.648.580,00",5,kilometer,345.0,"R$ 3.731,34",13.0,20.0,24.0,25.0,,morumbi
463698,2022,"-2.359.908.557.994.220,00","-46.760.247.451.624.600,00",5,kilometer,396.0,"R$ 3.726,44",17.0,14.0,25.0,28.0,,morumbi
445453,2022,"-23.650.239.252.187.200,00","-4.675.018.932.790.670,00",5,kilometer,689.0,"R$ 3.718,79",26.0,19.0,47.0,42.0,,morumbi
458097,2022,"-23.592.641.196.904.200,00","-46.732.363.426.204.100,00",5,kilometer,119.0,"R$ 3.715,74",5.0,5.0,7.0,7.0,,morumbi
432712,2022,"-2.363.912.531.726.490,00","-4.676.302.883.766.540,00",5,kilometer,363.0,"R$ 3.715,54",15.0,24.0,24.0,29.0,,morumbi
450160,2022,"-23.592.545.022.726.300,00","-4.677.002.344.759.770,00",5,kilometer,443.0,"R$ 3.715,09",13.0,15.0,21.0,23.0,,morumbi
452161,2022,"-23.651.388.205.536.100,00","-46.711.038.452.896.600,00",5,kilometer,399.0,"R$ 3.714,15",12.0,18.0,19.0,23.0,,morumbi
430856,2022,"-2.357.846.232.941.970,00","-467.428.696.407.065,00",5,kilometer,150.0,"R$ 3.711,00",,,5.0,8.0,,morumbi
450773,2022,"-2.357.538.082.259.880,00","-4.674.821.930.493.630,00",5,kilometer,355.0,"R$ 3.705,05",23.0,14.0,18.0,21.0,,morumbi
463410,2022,"-2.361.147.465.868.360,00","-46.762.796.851.112.700,00",5,kilometer,458.0,"R$ 3.699,71",19.0,11.0,20.0,31.0,,morumbi
445414,2022,"-2.365.521.921.414.970,00","-4.674.311.311.064.550,00",5,kilometer,565.0,"R$ 3.699,41",35.0,27.0,36.0,40.0,,morumbi
455445,2022,"-2.362.129.043.287.130,00","-4.674.633.893.979.570,00",5,kilometer,407.0,"R$ 3.688,25",23.0,27.0,22.0,27.0,,morumbi
432450,2022,"-23.611.380.674.424.500,00","-4.675.241.174.397.230,00",5,kilometer,573.0,"R$ 3.682,89",20.0,24.0,29.0,42.0,,morumbi
463813,2022,"-23.611.100.431.410.900,00","-4.676.452.765.175.800,00",5,kilometer,142.0,"R$ 3.679,97",8.0,7.0,10.0,6.0,,morumbi
432511,2022,"-2.362.186.627.562.140,00","-46.760.843.282.518.700,00",5,kilometer,846.0,"R$ 3.679,77",27.0,48.0,40.0,42.0,,morumbi
